message_id         , created_at                      , channel      , author_name  , author_id          , content                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , is_reply, reply_to_id        , mentions , num_chars, num_words, tickers_detected                                                                                                                                                                                                                                                                                                                                            , tweet_urls, sentiment_score
1344486356633649284, 2025-02-27T01:48:46.770000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/stockoptioncole/status/1894922110843105385?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                        , False   ,                    ,          ,        86,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1347328989919973470, 2025-03-06T22:04:23.359000+00:00, market-news  , qmy.y        ,  419660638881579028, "Bullish RH, good fun marketing"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              , False   ,                    ,          ,        30,         5,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1347654213966237706, 2025-03-07T19:36:42.814000+00:00, market-news  , qmy.y        ,  419660638881579028, https://youtube.com/watch?v=XbB7CxQLvS0&si=SDXDlDJsmv25VhIn                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , False   ,                    ,          ,        59,         1,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1347654229652672653, 2025-03-07T19:36:46.554000+00:00, market-news  , qmy.y        ,  419660638881579028, Good pov                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , False   ,                    ,          ,         8,         2,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1347687395910353047, 2025-03-07T21:48:34.006000+00:00, market-news  , qmy.y        ,  419660638881579028,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , False   ,                    ,          ,         0,         0,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1347688696421417062, 2025-03-07T21:53:44.072000+00:00, market-news  , qmy.y        ,  419660638881579028,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , False   ,                    ,          ,         0,         0,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1347688743825571892, 2025-03-07T21:53:55.374000+00:00, market-news  , qmy.y        ,  419660638881579028,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , False   ,                    ,          ,         0,         0,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1347688800100286575, 2025-03-07T21:54:08.791000+00:00, market-news  , qmy.y        ,  419660638881579028,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , False   ,                    ,          ,         0,         0,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1347688840445563000, 2025-03-07T21:54:18.410000+00:00, market-news  , qmy.y        ,  419660638881579028,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , False   ,                    ,          ,         0,         0,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1348728192256704552, 2025-03-10T18:44:19.192000+00:00, market-news  , qmy.y        ,  419660638881579028, $MRVL BUY                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , False   ,                    ,          ,         9,         2, $MRVL                                                                                                                                                                                                                                                                                                                                                       ,           , 
1349463228316651612, 2025-03-12T19:25:05.445000+00:00, market-news  , qmy.y        ,  419660638881579028, https://youtu.be/eiBJv3Y_uco?si=mkub_O3GE71J3GLy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              , False   ,                    ,          ,        48,         1,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1349466522078417008, 2025-03-12T19:38:10.739000+00:00, market-news  , qmy.y        ,  419660638881579028, "# $PENN:
                                                                                                          - Unfortunately, one of my bigger gaming positions due to market size and fair value @ $18.... starting to think I might downsize my position and potentially move it to $FLUTTER
                                                                                                          ### Bullish:
                                                                                                          - Only 0.9% of ESPN users are on espn bet so far
                                                                                                          ### Bearish:
                                                                                                          - MKT share @2.4%, while Fanduel (38%), DKNG (34%), MGM (8.1%), CZRS (5.3%).....
                                                                                                          - 2% MKT share in NY,NJ,IL
                                                                                                          - ESPN Parent company (disney), owns 4% of DKNG Stock......Bad deal since ESPN already generates revenue from segment thru DKNG, following horrific BARSTOOL deal ($850m loss)
                                                                                                          - opt out clause in 2026... fuck me I gotta cash out
                                                                                                          - Prizepicks and Underdog Fantasy better comp to fanduel and DKNG mkt share"                                                                                                                                                                                                                                                                                                                                                                                                                                                                  , False   ,                    ,          ,       677,       119, "$PENN, $FLUTTE"                                                                                                                                                                                                                                                                                                                                            ,           , 
1350977269216313365, 2025-03-16T23:41:20.925000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/kouroshshafi/status/1900948095816659403?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                           , False   ,                    ,          ,        83,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1354505378150355034, 2025-03-26T17:20:47.644000+00:00, market-news  , qmy.y        ,  419660638881579028, https://www.instagram.com/reel/DHjZaaqxZr9/?igsh=MXZjbm45bWc0b2ljOQ==                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , False   ,                    ,          ,        69,         1,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1354505528587452438, 2025-03-26T17:21:23.511000+00:00, market-news  , qmy.y        ,  419660638881579028, "Good numbers for gaming stocks, Fanduel looking juicyy and ESPNbet is gonna fuck meee"                                                                                                                                                                                                                                                                                                                                                                                                                                                       , False   ,                    ,          ,        85,        14,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1354506680607707276, 2025-03-26T17:25:58.174000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/bourboncap/status/1904887547437723727?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                             , False   ,                    ,          ,        81,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1354638669469716531, 2025-03-27T02:10:26.771000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/StockMKTNewz/status/1905075061406765057                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , False   ,                    ,          ,        53,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1356301978443186307, 2025-03-31T16:19:50.533000+00:00, market-news  , qmy.y        ,  419660638881579028,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , False   ,                    ,          ,         0,         0,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1358921738892869772, 2025-04-07T21:49:50.097000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/stocksavvyshay/status/1908890702248812840?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                         , False   ,                    ,          ,        85,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1359288583076188322, 2025-04-08T22:07:32.566000+00:00, market-news  , qmy.y        ,  419660638881579028, https://youtube.com/clip/Ugkxm-7V8GEzWV8d9wTd03XV-QAfybKidCeH?si=K4dZqYALR9Nja1IO                                                                                                                                                                                                                                                                                                                                                                                                                                                             , False   ,                    ,          ,        81,         1,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1359288805798056006, 2025-04-08T22:08:25.667000+00:00, market-news  , qmy.y        ,  419660638881579028, Clip about my $Affirm Bull case                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , False   ,                    ,          ,        31,         6,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1359369825465405636, 2025-04-09T03:30:22.261000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/lkpreserve/status/1909809964475953563?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                             , False   ,                    ,          ,        81,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1360068828578582668, 2025-04-11T01:47:57.590000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/amitisinvesting/status/1910478543789621433?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                        , False   ,                    ,          ,        86,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1360069480964690013, 2025-04-11T01:50:33.131000+00:00, market-news  , qmy.y        ,  419660638881579028, Buying up HOOD before their next earnings report…new users and inflow # going to be crazy                                                                                                                                                                                                                                                                                                                                                                                                                                                     , False   ,                    ,          ,        89,        16,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1360071463591215245, 2025-04-11T01:58:25.826000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/thomas_fahrer/status/1910505847681409425?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                          , False   ,                    ,          ,        84,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1361384413522301050, 2025-04-14T16:55:37.483000+00:00, market-news  , qmy.y        ,  419660638881579028,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , True    , 1360441432581865723,          ,         0,         0,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1361385310298312726, 2025-04-14T16:59:11.291000+00:00, market-news  , qmy.y        ,  419660638881579028, "Thought I picked this up near highs @ $22 ....... Play is gone out the window, cant buy more obviously... but I guess I got a share to ride forever"                                                                                                                                                                                                                                                                                                                                                                                         , False   ,                    ,          ,       147,        30,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1361385668512583982, 2025-04-14T17:00:36.696000+00:00, market-news  , qmy.y        ,  419660638881579028,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , False   ,                    ,          ,         0,         0,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1361386116099477505, 2025-04-14T17:02:23.409000+00:00, market-news  , qmy.y        ,  419660638881579028, BULL @77.40 !!!! Holy fuck                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , False   ,                    ,          ,        26,         5,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1361386220558618794, 2025-04-14T17:02:48.314000+00:00, market-news  , qmy.y        ,  419660638881579028, I hate myself on days like this                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , False   ,                    ,          ,        31,         7,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1361386635631005818, 2025-04-14T17:04:27.275000+00:00, market-news  , qmy.y        ,  419660638881579028, "Fuck this im selling half @78, lets see where $bull ends the week..."                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , False   ,                    ,          ,        68,        13,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1361403561988067578, 2025-04-14T18:11:42.833000+00:00, market-news  , qmy.y        ,  419660638881579028, !history 100                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  , False   ,                    ,          ,        12,         2,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1361403562323873833, 2025-04-14T18:11:42.913000+00:00, market-news  , QBOT         , 1361373259626713208, 📥 Fetching the last 100 messages from #market-news...                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , False   ,                    ,          ,        53,         8,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1361403565293310202, 2025-04-14T18:11:43.621000+00:00, market-news  , QBOT         , 1361373259626713208, ✅ Logged 76 historical messages from #market-news to file.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , False   ,                    ,          ,        58,         9,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1362521943483617351, 2025-04-17T20:15:45.760000+00:00, market-news  , qmy.y        ,  419660638881579028, https://x.com/stockmktnewz/status/1912959929780224380?s=12&t=kynJ4UiUjFhKQF9dUB7LWw                                                                                                                                                                                                                                                                                                                                                                                                                                                           , False   ,                    ,          ,        83,         1,                                                                                                                                                                                                                                                                                                                                                             , x.com     , 
1362522646943895742, 2025-04-17T20:18:33.478000+00:00, market-news  , qmy.y        ,  419660638881579028, "Netflix being bought up as a “recession proof” stock that is cheap entertainment is a good idea, but honestly made me think of whats even cheaper entertainment during a recession… im thinking YouTube growth numbers would be even more impressive than Netflix during a “recession” and $goog sitting at $151"                                                                                                                                                                                                                            , False   ,                    ,          ,       304,        50,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1363965296884322446, 2025-04-21T19:51:08.027000+00:00, market-news  , qmy.y        ,  419660638881579028, "Market Steve today: lost faith in trump and no longer 100% believes  in ""everything will be alright"""                                                                                                                                                                                                                                                                                                                                                                                                                                      , False   ,                    ,          ,       100,        17,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1364637059410694198, 2025-04-23T16:20:28.694000+00:00, market-news  , qmy.y        ,  419660638881579028, !history 200                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  , False   ,                    ,          ,        12,         2,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1364637059754623037, 2025-04-23T16:20:28.776000+00:00, market-news  , QBOT         , 1361373259626713208, 📥 Fetching the last 200 messages from #market-news...                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , False   ,                    ,          ,        53,         8,                                                                                                                                                                                                                                                                                                                                                             ,           , 
1366621188377542746, 2025-04-29T03:44:41.903000+00:00, market-news  , bigdawg_27436, 1364782232761405470, Thinking of buying this stock                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 , False   ,                    ,          ,        29,         5,                                                                                                                                                                                                                                                                                                                                                             ,           , 0.0
1366897779733037066, 2025-04-29T22:03:46.421000+00:00, trading-picks, qmy.y        ,  419660638881579028, "# End of APRIL Technical Tuesday
                                                                                                          
                                                                                                          ## PLTR
                                                                                                          - may 25 calls around $150ish (buy and then sell) - Has more room to the upside
                                                                                                          ## SOFI
                                                                                                          - $14 is massive resistance level.. Want to see it hold $12.50 over multiple days.
                                                                                                          ## TSLA
                                                                                                          - A few bottoms around $220
                                                                                                          - Back into 200 day SMA..
                                                                                                          - At some point we will retest the $330 area, just know where the bears are sitting ($320-350)
                                                                                                          - In buy the dip mode sorta...No longer going way down.... but any dip to the 20day can be buyable dips around $250-270
                                                                                                          
                                                                                                          ## META
                                                                                                          - Bears are waiting at $580
                                                                                                          - Start nibbling now before earnings, either to buy more at lows or hold...
                                                                                                          
                                                                                                          ## AMD
                                                                                                          - Stopped going down but isnt going up really either..."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , False   ,                    ,          ,       668,       131,                                                                                                                                                                                                                                                                                                                                                             ,           , 0.06888888888888889
